link,code,company,status,plane,origin,depDate,depTime,sDepTime,depTerm,depGate,destin,arrDate,arrTime,sArrTime,arrTerm,arrGate
https://www.barcelona-airport.com/eng/flight-arrival/IB5275,IB5275,Iberia,Landed - On-time,Airbus A320 (sharklets),Paris (ORY),2019-11-11,20:25,20:05,OR,A17,Barcelona (BCN),2019-11-11,21:44,21:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6004,VY6004,Vueling,Landed - Delayed,Airbus A319,Florence (FLR),2019-11-11,20:33,20:10,-,5,Barcelona (BCN),2019-11-11,22:07,21:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8167,BA8167,British Airways,Landed - Delayed,Airbus A319,Florence (FLR),2019-11-11,20:33,20:10,-,5,Barcelona (BCN),2019-11-11,22:07,21:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5509,IB5509,Iberia,Landed - Delayed,Airbus A319,Florence (FLR),2019-11-11,20:33,20:10,-,5,Barcelona (BCN),2019-11-11,22:07,21:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3569,QR3569,Qatar Airways,Landed - Delayed,Airbus A319,Florence (FLR),2019-11-11,20:33,20:10,-,5,Barcelona (BCN),2019-11-11,22:07,21:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LH1816,LH1816,Lufthansa,Landed - Delayed,Airbus A320 (sharklets),Munich (MUC),2019-11-11,20:40,19:50,2,K23,Barcelona (BCN),2019-11-11,22:29,21:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/A31476,A31476,Aegean Airlines,Landed - Delayed,Airbus A320 (sharklets),Munich (MUC),2019-11-11,20:40,19:50,2,K23,Barcelona (BCN),2019-11-11,22:29,21:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/NH6077,NH6077,ANA,Landed - Delayed,Airbus A320 (sharklets),Munich (MUC),2019-11-11,20:40,19:50,2,K23,Barcelona (BCN),2019-11-11,22:29,21:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/SK3310,SK3310,SAS,Landed - Delayed,Airbus A320 (sharklets),Munich (MUC),2019-11-11,20:40,19:50,2,K23,Barcelona (BCN),2019-11-11,22:29,21:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/UA9299,UA9299,United Airlines,Landed - Delayed,Airbus A320 (sharklets),Munich (MUC),2019-11-11,20:40,19:50,2,K23,Barcelona (BCN),2019-11-11,22:29,21:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY3917,VY3917,Vueling,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,21:01,21:10,-,D84,Barcelona (BCN),2019-11-11,21:59,22:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5461,IB5461,Iberia,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,21:01,21:10,-,D84,Barcelona (BCN),2019-11-11,21:59,22:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3625,QR3625,Qatar Airways,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,21:01,21:10,-,D84,Barcelona (BCN),2019-11-11,21:59,22:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA482,BA482,British Airways,Landed - On-time,Airbus A320,London (LHR),2019-11-11,19:10,19:10,3,32,Barcelona (BCN),2019-11-11,22:08,22:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AA6294,AA6294,American Airlines,Landed - On-time,Airbus A320,London (LHR),2019-11-11,19:10,19:10,3,32,Barcelona (BCN),2019-11-11,22:08,22:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB7483,IB7483,Iberia,Landed - On-time,Airbus A320,London (LHR),2019-11-11,19:10,19:10,3,32,Barcelona (BCN),2019-11-11,22:08,22:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/JL7743,JL7743,JAL,Landed - On-time,Airbus A320,London (LHR),2019-11-11,19:10,19:10,3,32,Barcelona (BCN),2019-11-11,22:08,22:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB2100,IB2100,Iberia,Landed - On-time,Airbus A321,Madrid (MAD),2019-11-11,20:59,21:00,4,J48,Barcelona (BCN),2019-11-11,22:04,22:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/JL6981,JL6981,JAL,Landed - On-time,Airbus A321,Madrid (MAD),2019-11-11,20:59,21:00,4,J48,Barcelona (BCN),2019-11-11,22:04,22:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LA7062,LA7062,LATAM Airlines,Landed - On-time,Airbus A321,Madrid (MAD),2019-11-11,20:59,21:00,4,J48,Barcelona (BCN),2019-11-11,22:04,22:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY3711,VY3711,Vueling,Landed - On-time,Airbus A320 (sharklets),Menorca (MAH),2019-11-11,21:13,21:25,1,06,Barcelona (BCN),2019-11-11,21:55,22:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5433,IB5433,Iberia,Landed - On-time,Airbus A320 (sharklets),Menorca (MAH),2019-11-11,21:13,21:25,1,06,Barcelona (BCN),2019-11-11,21:55,22:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3649,QR3649,Qatar Airways,Landed - On-time,Airbus A320 (sharklets),Menorca (MAH),2019-11-11,21:13,21:25,1,06,Barcelona (BCN),2019-11-11,21:55,22:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/U24419,U24419,easyJet,Landed - On-time,Airbus A320 (sharklets),Lyon (LYS),2019-11-11,21:00,21:00,1,-,Barcelona (BCN),2019-11-11,22:11,22:20,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6249,VY6249,Vueling,Landed - On-time,Airbus A320 (sharklets),Zurich (ZRH),2019-11-11,20:27,20:35,1,A66,Barcelona (BCN),2019-11-11,21:53,22:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5575,IB5575,Iberia,Landed - On-time,Airbus A320 (sharklets),Zurich (ZRH),2019-11-11,20:27,20:35,1,A66,Barcelona (BCN),2019-11-11,21:53,22:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/U23921,U23921,easyJet,Landed - On-time,Airbus A320 (sharklets),Paris (CDG),2019-11-11,20:43,20:45,2D,-,Barcelona (BCN),2019-11-11,22:13,22:30,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/FR8393,FR8393,Ryanair,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Budapest (BUD),2019-11-11,20:04,20:00,2B,-,Barcelona (BCN),2019-11-11,22:30,22:35,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/SU2512,SU2512,Aeroflot,En Route - Delayed,Airbus A321 (sharklets),Moscow (SVO),2019-11-11,21:08,19:50,F,56,Barcelona (BCN),2019-11-11,23:49,22:35,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/UX3288,UX3288,Air Europa,En Route - Delayed,Airbus A321 (sharklets),Moscow (SVO),2019-11-11,21:08,19:50,F,56,Barcelona (BCN),2019-11-11,23:49,22:35,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY7825,VY7825,Vueling,Landed - On-time,Airbus A321 (sharklets),London (LGW),2019-11-11,19:39,19:35,S,27,Barcelona (BCN),2019-11-11,22:28,22:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8071,BA8071,British Airways,Landed - On-time,Airbus A321 (sharklets),London (LGW),2019-11-11,19:39,19:35,S,27,Barcelona (BCN),2019-11-11,22:28,22:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5706,IB5706,Iberia,Landed - On-time,Airbus A321 (sharklets),London (LGW),2019-11-11,19:39,19:35,S,27,Barcelona (BCN),2019-11-11,22:28,22:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY1817,VY1817,Vueling,Landed - On-time,Airbus A321 (sharklets),Munich (MUC),2019-11-11,20:30,20:30,1,D22,Barcelona (BCN),2019-11-11,22:17,22:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8078,BA8078,British Airways,Landed - On-time,Airbus A321 (sharklets),Munich (MUC),2019-11-11,20:30,20:30,1,D22,Barcelona (BCN),2019-11-11,22:17,22:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5136,IB5136,Iberia,Landed - On-time,Airbus A321 (sharklets),Munich (MUC),2019-11-11,20:30,20:30,1,D22,Barcelona (BCN),2019-11-11,22:17,22:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY3919,VY3919,Vueling,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,21:26,21:45,-,D82,Barcelona (BCN),2019-11-11,22:17,22:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5462,IB5462,Iberia,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,21:26,21:45,-,D82,Barcelona (BCN),2019-11-11,22:17,22:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3619,QR3619,Qatar Airways,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,21:26,21:45,-,D82,Barcelona (BCN),2019-11-11,22:17,22:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY1437,VY1437,Vueling,Landed - On-time,Airbus A320neo,Bilbao (BIO),2019-11-11,21:20,21:35,O,4,Barcelona (BCN),2019-11-11,22:25,22:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5065,IB5065,Iberia,Landed - On-time,Airbus A320neo,Bilbao (BIO),2019-11-11,21:20,21:35,O,4,Barcelona (BCN),2019-11-11,22:25,22:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3636,QR3636,Qatar Airways,Landed - On-time,Airbus A320neo,Bilbao (BIO),2019-11-11,21:20,21:35,O,4,Barcelona (BCN),2019-11-11,22:25,22:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/D85559,D85559,Norwegian Air International,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Gothenburg (GOT),2019-11-11,19:37,19:45,T1,14,Barcelona (BCN),2019-11-11,22:24,22:45,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6107,VY6107,Vueling,Landed - On-time,Airbus A321 (sharklets),Rome (FCO),2019-11-11,21:14,21:00,1,D2,Barcelona (BCN),2019-11-11,22:54,22:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8100,BA8100,British Airways,Landed - On-time,Airbus A321 (sharklets),Rome (FCO),2019-11-11,21:14,21:00,1,D2,Barcelona (BCN),2019-11-11,22:54,22:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5179,IB5179,Iberia,Landed - On-time,Airbus A321 (sharklets),Rome (FCO),2019-11-11,21:14,21:00,1,D2,Barcelona (BCN),2019-11-11,22:54,22:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3555,QR3555,Qatar Airways,Landed - On-time,Airbus A321 (sharklets),Rome (FCO),2019-11-11,21:14,21:00,1,D2,Barcelona (BCN),2019-11-11,22:54,22:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6337,VY6337,Vueling,En Route - Delayed,Airbus A320,Milan (MXP),2019-11-11,21:49,21:15,1,-,Barcelona (BCN),2019-11-11,23:27,22:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8845,BA8845,British Airways,En Route - Delayed,Airbus A320,Milan (MXP),2019-11-11,21:49,21:15,1,-,Barcelona (BCN),2019-11-11,23:27,22:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5743,IB5743,Iberia,En Route - Delayed,Airbus A320,Milan (MXP),2019-11-11,21:49,21:15,1,-,Barcelona (BCN),2019-11-11,23:27,22:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FR6397,FR6397,Ryanair,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Sevilla (SVQ),2019-11-11,21:14,21:10,1,10,Barcelona (BCN),2019-11-11,22:48,22:50,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/U21081,U21081,easyJet,Landed - On-time,Airbus A320,"Basel, Switzerland/Mulhouse (BSL)",2019-11-11,21:04,21:15,-,-,Barcelona (BCN),2019-11-11,22:35,22:55,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/AF1448,AF1448,Air France,Landed - On-time,Airbus A320,Paris (CDG),2019-11-11,21:03,21:05,2F,F56,Barcelona (BCN),2019-11-11,22:27,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AM6031,AM6031,Aeromexico,Landed - On-time,Airbus A320,Paris (CDG),2019-11-11,21:03,21:05,2F,F56,Barcelona (BCN),2019-11-11,22:27,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/G35279,G35279,Gol,Landed - On-time,Airbus A320,Paris (CDG),2019-11-11,21:03,21:05,2F,F56,Barcelona (BCN),2019-11-11,22:27,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/JL5353,JL5353,JAL,Landed - On-time,Airbus A320,Paris (CDG),2019-11-11,21:03,21:05,2F,F56,Barcelona (BCN),2019-11-11,22:27,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/JU7811,JU7811,Air Serbia,Landed - On-time,Airbus A320,Paris (CDG),2019-11-11,21:03,21:05,2F,F56,Barcelona (BCN),2019-11-11,22:27,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KE6341,KE6341,Korean Air,Landed - On-time,Airbus A320,Paris (CDG),2019-11-11,21:03,21:05,2F,F56,Barcelona (BCN),2019-11-11,22:27,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KK7463,KK7463,Atlasglobal,Landed - On-time,Airbus A320,Paris (CDG),2019-11-11,21:03,21:05,2F,F56,Barcelona (BCN),2019-11-11,22:27,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/MU8637,MU8637,China Eastern Airlines,Landed - On-time,Airbus A320,Paris (CDG),2019-11-11,21:03,21:05,2F,F56,Barcelona (BCN),2019-11-11,22:27,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/UX2223,UX2223,Air Europa,Landed - On-time,Airbus A320,Paris (CDG),2019-11-11,21:03,21:05,2F,F56,Barcelona (BCN),2019-11-11,22:27,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VN3674,VN3674,Vietnam Airlines,Landed - On-time,Airbus A320,Paris (CDG),2019-11-11,21:03,21:05,2F,F56,Barcelona (BCN),2019-11-11,22:27,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/U28581,U28581,easyJet,En Route - Delayed,Airbus A320 (sharklets),London (LGW),2019-11-11,20:20,19:50,N,51,Barcelona (BCN),2019-11-11,23:21,22:55,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY8749,VY8749,Vueling,Landed - On-time,Airbus A320 (sharklets),Manchester (MAN),2019-11-11,19:44,19:40,3,-,Barcelona (BCN),2019-11-11,22:39,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5818,IB5818,Iberia,Landed - On-time,Airbus A320 (sharklets),Manchester (MAN),2019-11-11,19:44,19:40,3,-,Barcelona (BCN),2019-11-11,22:39,22:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB2146,IB2146,Iberia,Landed - On-time,Airbus A321,Madrid (MAD),2019-11-11,21:39,21:45,4,J54,Barcelona (BCN),2019-11-11,22:56,23:00,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LA7065,LA7065,LATAM Airlines,Landed - On-time,Airbus A321,Madrid (MAD),2019-11-11,21:39,21:45,4,J54,Barcelona (BCN),2019-11-11,22:56,23:00,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KL1681,KL1681,KLM,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,21:13,20:55,1,D59,Barcelona (BCN),2019-11-11,23:17,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AM6510,AM6510,Aeromexico,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,21:13,20:55,1,D59,Barcelona (BCN),2019-11-11,23:17,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/CZ7713,CZ7713,China Southern Airlines,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,21:13,20:55,1,D59,Barcelona (BCN),2019-11-11,23:17,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/EY7327,EY7327,Etihad Airways,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,21:13,20:55,1,D59,Barcelona (BCN),2019-11-11,23:17,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/G35507,G35507,Gol,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,21:13,20:55,1,D59,Barcelona (BCN),2019-11-11,23:17,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KE6413,KE6413,Korean Air,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,21:13,20:55,1,D59,Barcelona (BCN),2019-11-11,23:17,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/MF9707,MF9707,Xiamen Airlines,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,21:13,20:55,1,D59,Barcelona (BCN),2019-11-11,23:17,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/MU1843,MU1843,China Eastern Airlines,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,21:13,20:55,1,D59,Barcelona (BCN),2019-11-11,23:17,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY3519,VY3519,Vueling,Landed - On-time,Airbus A320 (sharklets),Ibiza (IBZ),2019-11-11,22:04,22:10,1,07,Barcelona (BCN),2019-11-11,22:53,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5426,IB5426,Iberia,Landed - On-time,Airbus A320 (sharklets),Ibiza (IBZ),2019-11-11,22:04,22:10,1,07,Barcelona (BCN),2019-11-11,22:53,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3608,QR3608,Qatar Airways,Landed - On-time,Airbus A320 (sharklets),Ibiza (IBZ),2019-11-11,22:04,22:10,1,07,Barcelona (BCN),2019-11-11,22:53,23:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FR1526,FR1526,Ryanair,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Malta (MLA),2019-11-11,21:03,20:50,-,-,Barcelona (BCN),2019-11-11,23:11,23:05,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/FR6945,FR6945,Ryanair,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Modlin (WMI),2019-11-11,20:09,19:55,-,-,Barcelona (BCN),2019-11-11,23:12,23:05,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/AZ78,AZ78,Alitalia,Landed - On-time,Airbus A320,Rome (FCO),2019-11-11,21:28,21:25,1,B20,Barcelona (BCN),2019-11-11,23:12,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AR7228,AR7228,Aerolineas Argentinas,Landed - On-time,Airbus A320,Rome (FCO),2019-11-11,21:28,21:25,1,B20,Barcelona (BCN),2019-11-11,23:12,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FB1729,FB1729,Bulgaria Air,Landed - On-time,Airbus A320,Rome (FCO),2019-11-11,21:28,21:25,1,B20,Barcelona (BCN),2019-11-11,23:12,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/JU7264,JU7264,Air Serbia,Landed - On-time,Airbus A320,Rome (FCO),2019-11-11,21:28,21:25,1,B20,Barcelona (BCN),2019-11-11,23:12,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KE6283,KE6283,Korean Air,Landed - On-time,Airbus A320,Rome (FCO),2019-11-11,21:28,21:25,1,B20,Barcelona (BCN),2019-11-11,23:12,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/MU8195,MU8195,China Eastern Airlines,Landed - On-time,Airbus A320,Rome (FCO),2019-11-11,21:28,21:25,1,B20,Barcelona (BCN),2019-11-11,23:12,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/UX3129,UX3129,Air Europa,Landed - On-time,Airbus A320,Rome (FCO),2019-11-11,21:28,21:25,1,B20,Barcelona (BCN),2019-11-11,23:12,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LH1138,LH1138,Lufthansa,En Route - On-time,Airbus A319,Frankfurt (FRA),2019-11-11,21:18,21:15,1,A20,Barcelona (BCN),2019-11-11,23:22,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/CA6293,CA6293,Air China LTD,En Route - On-time,Airbus A319,Frankfurt (FRA),2019-11-11,21:18,21:15,1,A20,Barcelona (BCN),2019-11-11,23:22,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/SK3380,SK3380,SAS,En Route - On-time,Airbus A319,Frankfurt (FRA),2019-11-11,21:18,21:15,1,A20,Barcelona (BCN),2019-11-11,23:22,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/TG7656,TG7656,Thai Airways International,En Route - On-time,Airbus A319,Frankfurt (FRA),2019-11-11,21:18,21:15,1,A20,Barcelona (BCN),2019-11-11,23:22,23:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/D85503,D85503,Norwegian Air International,En Route - Delayed,Boeing 737-800 (winglets) Passenger/BBJ2,London (LGW),2019-11-11,20:34,20:15,S,17,Barcelona (BCN),2019-11-11,23:43,23:15,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY2118,VY2118,Vueling,En Route - On-time,Airbus A320 (sharklets),Malaga (AGP),2019-11-11,21:44,21:45,-,D48,Barcelona (BCN),2019-11-11,23:23,23:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5176,IB5176,Iberia,En Route - On-time,Airbus A320 (sharklets),Malaga (AGP),2019-11-11,21:44,21:45,-,D48,Barcelona (BCN),2019-11-11,23:23,23:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3511,QR3511,Qatar Airways,En Route - On-time,Airbus A320 (sharklets),Malaga (AGP),2019-11-11,21:44,21:45,-,D48,Barcelona (BCN),2019-11-11,23:23,23:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FR9814,FR9814,Ryanair,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,London (STN),2019-11-11,20:15,20:05,1,-,Barcelona (BCN),2019-11-11,23:18,23:20,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY1705,VY1705,Vueling,Landed - On-time,Airbus A320 (sharklets),Vigo (VGO),2019-11-11,21:43,21:40,1,5,Barcelona (BCN),2019-11-11,23:10,23:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5129,IB5129,Iberia,Landed - On-time,Airbus A320 (sharklets),Vigo (VGO),2019-11-11,21:43,21:40,1,5,Barcelona (BCN),2019-11-11,23:10,23:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3596,QR3596,Qatar Airways,Landed - On-time,Airbus A320 (sharklets),Vigo (VGO),2019-11-11,21:43,21:40,1,5,Barcelona (BCN),2019-11-11,23:10,23:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY8241,VY8241,Vueling,En Route - Delayed,Airbus A320neo,Paris (CDG),2019-11-11,22:10,21:40,3,10,Barcelona (BCN),2019-11-11,23:51,23:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8831,BA8831,British Airways,En Route - Delayed,Airbus A320neo,Paris (CDG),2019-11-11,22:10,21:40,3,10,Barcelona (BCN),2019-11-11,23:51,23:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5740,IB5740,Iberia,En Route - Delayed,Airbus A320neo,Paris (CDG),2019-11-11,22:10,21:40,3,10,Barcelona (BCN),2019-11-11,23:51,23:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FR8140,FR8140,Ryanair,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Ibiza (IBZ),2019-11-11,22:25,22:30,1,15,Barcelona (BCN),2019-11-11,23:14,23:25,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/FR6366,FR6366,Ryanair,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Milan (BGY),2019-11-11,21:47,21:50,-,-,Barcelona (BCN),2019-11-11,23:22,23:30,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY1509,VY1509,Vueling,En Route - Delayed,Airbus A320 (sharklets),Marseille (MRS),2019-11-11,22:52,22:25,1,-,Barcelona (BCN),2019-11-11,23:57,23:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5090,IB5090,Iberia,En Route - Delayed,Airbus A320 (sharklets),Marseille (MRS),2019-11-11,22:52,22:25,1,-,Barcelona (BCN),2019-11-11,23:57,23:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LA5830,LA5830,LATAM Airlines,En Route - Delayed,Airbus A320 (sharklets),Marseille (MRS),2019-11-11,22:52,22:25,1,-,Barcelona (BCN),2019-11-11,23:57,23:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY8023,VY8023,Vueling,En Route - On-time,Airbus A320neo,Paris (ORY),2019-11-11,21:48,21:50,OR,A17,Barcelona (BCN),2019-11-11,23:24,23:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8151,BA8151,British Airways,En Route - On-time,Airbus A320neo,Paris (ORY),2019-11-11,21:48,21:50,OR,A17,Barcelona (BCN),2019-11-11,23:24,23:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5277,IB5277,Iberia,En Route - On-time,Airbus A320neo,Paris (ORY),2019-11-11,21:48,21:50,OR,A17,Barcelona (BCN),2019-11-11,23:24,23:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY8991,VY8991,Vueling,En Route - On-time,Airbus A320,Brussels (BRU),2019-11-11,21:33,21:35,-,A45,Barcelona (BCN),2019-11-11,23:33,23:35,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5846,IB5846,Iberia,En Route - On-time,Airbus A320,Brussels (BRU),2019-11-11,21:33,21:35,-,A45,Barcelona (BCN),2019-11-11,23:33,23:35,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LA5810,LA5810,LATAM Airlines,En Route - On-time,Airbus A320,Brussels (BRU),2019-11-11,21:33,21:35,-,A45,Barcelona (BCN),2019-11-11,23:33,23:35,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/D85621,D85621,Norwegian Air International,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Helsinki (HEL),2019-11-11,20:39,20:40,2,19,Barcelona (BCN),2019-11-11,23:35,23:35,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/FR4596,FR4596,Ryanair,En Route - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Porto (OPO),2019-11-11,20:40,20:45,-,-,Barcelona (BCN),2019-11-11,23:22,23:35,2-T2,-
